0.047151,-0.000982,-0.000209,-0.003658,-0.006254
0.047348,-0.001213,-0.000219,-0.004003,-0.00697
0.047546,-0.001443,-0.00023,-0.004348,-0.007686
0.047744,-0.001674,-0.000241,-0.004694,-0.008402
0.047942,-0.001904,-0.000251,-0.005039,-0.009119
0.04814,-0.002135,-0.000262,-0.005384,-0.009835
0.048298,-0.00224,-0.000276,-0.005594,-0.01031
0.048456,-0.002345,-0.000291,-0.005805,-0.010784
0.048615,-0.00245,-0.000306,-0.006015,-0.011259
0.048773,-0.002555,-0.00032,-0.006225,-0.011734
0.048931,-0.002661,-0.000335,-0.006435,-0.012209
0.049165,-0.002819,-0.000357,-0.006726,-0.012912
0.049398,-0.002977,-0.000379,-0.007018,-0.013616
0.049632,-0.003135,-0.000401,-0.007309,-0.01432
0.049866,-0.003293,-0.000423,-0.0076,-0.015023
0.050099,-0.003451,-0.000445,-0.007891,-0.015727
0.050333,-0.003609,-0.000467,-0.008182,-0.016431
0.050566,-0.003767,-0.000489,-0.008473,-0.017135
0.0508,-0.003925,-0.000511,-0.008764,-0.017838
0.051033,-0.004083,-0.000533,-0.009055,-0.018542
0.051267,-0.004241,-0.000555,-0.009346,-0.019246
0.051599,-0.004473,-0.000585,-0.009764,-0.020269
0.051931,-0.004706,-0.000615,-0.010181,-0.021293
0.052263,-0.004939,-0.000646,-0.010599,-0.022316
0.052595,-0.005171,-0.000676,-0.011017,-0.02334
0.052927,-0.005404,-0.000707,-0.011435,-0.024363
0.053379,-0.005738,-0.000746,-0.012058,-0.025818
0.053832,-0.006072,-0.000785,-0.012681,-0.027272
0.054285,-0.006406,-0.000824,-0.013305,-0.028727
0.054737,-0.006741,-0.000863,-0.013928,-0.030181
0.05519,-0.007075,-0.000902,-0.014551,-0.031636
0.055643,-0.007409,-0.000941,-0.015175,-0.03309
0.056095,-0.007743,-0.00098,-0.015798,-0.034545
0.056548,-0.008077,-0.001019,-0.016421,-0.035999
0.057001,-0.008411,-0.001058,-0.017045,-0.037454
0.057453,-0.008745,-0.001097,-0.017668,-0.038908
0.058044,-0.009211,-0.001143,-0.018619,-0.040919
0.058634,-0.009676,-0.001188,-0.01957,-0.04293
0.059224,-0.010142,-0.001234,-0.020521,-0.044941
0.059814,-0.010607,-0.001279,-0.021473,-0.046952
0.060404,-0.011072,-0.001325,-0.022424,-0.048963
0.061289,-0.011807,-0.001386,-0.024063,-0.052129
0.062173,-0.012541,-0.001447,-0.025701,-0.055296
0.063058,-0.013275,-0.001507,-0.02734,-0.058462
0.063942,-0.014009,-0.001568,-0.028979,-0.061628
0.064827,-0.014743,-0.001629,-0.030618,-0.064794
0.065562,-0.015369,-0.001677,-0.032063,-0.067489
0.066298,-0.015996,-0.001724,-0.033507,-0.070185
0.067033,-0.016622,-0.001772,-0.034952,-0.072881
0.067769,-0.017248,-0.001819,-0.036396,-0.075576
0.068505,-0.017874,-0.001867,-0.037841,-0.078272
0.069385,-0.018685,-0.001911,-0.039968,-0.081764
0.070265,-0.019495,-0.001955,-0.042096,-0.085256
0.071145,-0.020306,-0.001998,-0.044224,-0.088748
0.072026,-0.021116,-0.002042,-0.046351,-0.09224
0.072906,-0.021927,-0.002086,-0.048479,-0.095732
0.073786,-0.022737,-0.00213,-0.050606,-0.099224
0.074666,-0.023548,-0.002173,-0.052734,-0.102716
0.075546,-0.024358,-0.002217,-0.054861,-0.106208
0.076427,-0.025169,-0.002261,-0.056989,-0.1097
0.077307,-0.025979,-0.002305,-0.059117,-0.113192
0.078326,-0.026984,-0.002339,-0.062097,-0.117549
0.079345,-0.027989,-0.002374,-0.065077,-0.121907
0.080364,-0.028994,-0.002409,-0.068058,-0.126265
0.081383,-0.029999,-0.002444,-0.071038,-0.130623
0.082402,-0.031004,-0.002479,-0.074019,-0.13498
0.083557,-0.032193,-0.002504,-0.077939,-0.140203
0.084712,-0.033382,-0.002528,-0.08186,-0.145425
0.085867,-0.034571,-0.002553,-0.085781,-0.150647
0.087022,-0.035759,-0.002578,-0.089702,-0.15587
0.088177,-0.036948,-0.002603,-0.093622,-0.161092
0.089333,-0.038137,-0.002628,-0.097543,-0.166314
0.090488,-0.039326,-0.002653,-0.101464,-0.171537
0.091643,-0.040514,-0.002678,-0.105385,-0.176759
0.092798,-0.041703,-0.002703,-0.109306,-0.181981
0.093953,-0.042892,-0.002728,-0.113226,-0.187204
0.095254,-0.044226,-0.00275,-0.118031,-0.193194
0.096554,-0.04556,-0.002772,-0.122835,-0.199184
0.097855,-0.046894,-0.002794,-0.127639,-0.205174
0.099155,-0.048229,-0.002816,-0.132443,-0.211164
0.100456,-0.049563,-0.002838,-0.137248,-0.217154
0.101756,-0.050897,-0.00286,-0.142052,-0.223144
0.103057,-0.052231,-0.002882,-0.146856,-0.229134
0.104358,-0.053565,-0.002904,-0.151661,-0.235124
0.105658,-0.054899,-0.002926,-0.156465,-0.241114
0.106959,-0.056233,-0.002948,-0.161269,-0.247104
0.10843,-0.057645,-0.002982,-0.166723,-0.253657
0.109902,-0.059057,-0.003017,-0.172177,-0.26021
0.111374,-0.060469,-0.003052,-0.17763,-0.266763
0.112845,-0.061881,-0.003086,-0.183084,-0.273316
0.114317,-0.063293,-0.003121,-0.188538,-0.279869
0.115997,-0.064691,-0.003191,-0.194252,-0.286681
0.117676,-0.066089,-0.003261,-0.199966,-0.293494
0.119356,-0.067486,-0.003331,-0.20568,-0.300306
0.121036,-0.068884,-0.003402,-0.211395,-0.307119
0.122716,-0.070282,-0.003472,-0.217109,-0.313931
0.124396,-0.07168,-0.003542,-0.222823,-0.320744
0.126076,-0.073077,-0.003612,-0.228537,-0.327556
0.127755,-0.074475,-0.003682,-0.234252,-0.334369
0.129435,-0.075873,-0.003752,-0.239966,-0.341181
0.131115,-0.07727,-0.003822,-0.24568,-0.347994
0.133035,-0.07855,-0.003951,-0.251198,-0.354698
0.134956,-0.07983,-0.00408,-0.256715,-0.361402
0.136876,-0.081109,-0.004209,-0.262232,-0.368106
0.138796,-0.082389,-0.004338,-0.267749,-0.37481
0.140717,-0.083668,-0.004468,-0.273267,-0.381514
0.143437,-0.08521,-0.004692,-0.280149,-0.390047
0.146156,-0.086753,-0.004916,-0.287032,-0.39858
