-0.089613,0.29539,0.12277,0.44809,0.26373,-0.58697,-0.21428,0.31028,-0.098377,-0.14758,-0.090819,-1.3039,0.049391,0.21419,0.1914,1.2133,-0.45812
0.22093,0.27014,0.076665,0.39414,0.27167,-0.23938,-0.24183,0.32603,-0.097693,-0.15516,-0.11827,-1.3723,0.033186,0.12116,0.2145,1.2894,-0.44618
0.12066,0.16432,0.10519,0.32332,0.24947,-0.090363,-0.2502,0.29738,-0.084857,-0.15204,-0.12002,-1.3938,0.0042704,-0.12907,0.20749,1.2361,-0.43037
0.14533,0.10836,0.099884,0.31426,0.25208,-0.16942,-0.27291,0.28625,-0.080067,-0.16365,-0.10913,-1.4105,-0.027061,-0.35539,0.20659,1.2907,-0.41157
0.19222,0.086716,0.10176,0.28064,0.24336,-0.14686,-0.28528,0.25833,-0.070626,-0.16171,-0.095023,-1.4139,-0.0515,-0.53395,0.19345,1.2868,-0.39622
-0.01691,0.10318,0.029169,0.26651,0.2349,-0.13062,-0.30063,0.2421,-0.065792,-0.15888,-0.089874,-1.3843,-0.051315,-0.63075,0.18404,1.3113,-0.40703
-0.22149,0.10158,-0.043778,0.24916,0.20505,-0.092228,-0.30883,0.22502,-0.062886,-0.1516,-0.091666,-1.3823,-0.055301,-0.62815,0.17364,1.3052,-0.44594
-0.32555,0.076486,-0.05047,0.24834,0.16734,-0.082702,-0.31481,0.21583,-0.066877,-0.1464,-0.10152,-1.4395,-0.066545,-0.60732,0.17058,1.3141,-0.45859
-0.21598,0.041637,-0.22777,0.21967,0.13188,-0.080121,-0.31614,0.20798,-0.076657,-0.13933,-0.10961,-1.4387,-0.073044,-0.57732,0.17469,1.3236,-0.46239
-0.14006,-0.0016928,-0.25006,0.18432,0.11235,-0.084772,-0.31454,0.20144,-0.090841,-0.13262,-0.10235,-1.3731,-0.065218,-0.51586,0.18607,1.3219,-0.43681
-0.13815,-0.045091,-0.39234,0.16894,0.10796,-0.10251,-0.31081,0.19478,-0.10425,-0.12969,-0.080232,-1.1675,-0.053643,-0.4479,0.19942,1.2882,-0.39735
-0.14163,-0.05947,-0.38074,0.15204,0.10628,-0.11006,-0.30587,0.18938,-0.1135,-0.13183,-0.061462,-1.0701,-0.043438,-0.37306,0.21044,1.2268,-0.39953
-0.1629,-0.056818,-0.44515,0.12442,0.10329,-0.10704,-0.30027,0.18628,-0.11702,-0.13503,-0.066269,-1.2918,-0.035617,-0.31318,0.21459,1.1678,-0.41672
-0.1529,-0.054628,-0.22051,0.089186,0.10179,-0.1105,-0.29423,0.1856,-0.11656,-0.13353,-0.097665,-1.4408,-0.028344,-0.28088,0.21297,1.1223,-0.43729
-0.20942,-0.05211,-0.19716,0.046648,0.10228,-0.13446,-0.28791,0.18554,-0.11514,-0.12713,-0.13699,-1.4267,-0.028252,-0.25731,0.20751,1.0734,-0.42125
-0.23476,-0.050418,-0.3823,-0.0066195,0.10439,-0.15713,-0.28124,0.18464,-0.11596,-0.12155,-0.16399,-1.3894,-0.04684,-0.24384,0.20195,0.99215,-0.41022
-0.14956,-0.052322,-0.54391,-0.065056,0.11559,-0.14848,-0.27384,0.18319,-0.11953,-0.12172,-0.17273,-1.2968,-0.064242,-0.23693,0.19707,0.89678,-0.43274
-0.13019,-0.058397,-0.53296,-0.098301,0.15088,-0.11493,-0.26534,0.18321,-0.12406,-0.12668,-0.16969,-1.195,-0.068704,-0.23387,0.19252,0.74199,-0.4549
-0.18578,-0.063157,-0.42571,-0.09343,0.19748,-0.097484,-0.25523,0.18614,-0.12738,-0.13129,-0.16844,-1.2623,-0.06501,-0.23001,0.18797,0.46015,-0.46689
-0.21481,-0.068347,-0.5524,-0.081768,0.24915,-0.11541,-0.24362,0.19114,-0.12895,-0.13187,-0.17433,-1.4006,-0.058567,-0.22656,0.18388,0.31198,-0.43673
-0.21422,-0.071796,-0.49197,-0.061802,0.32881,-0.11212,-0.23084,0.19684,-0.13027,-0.12884,-0.17789,-1.43,-0.06036,-0.22235,0.18075,0.37965,-0.41568
-0.22178,-0.067962,-0.63531,-0.040705,0.44265,-0.068313,-0.21786,0.20204,-0.13289,-0.1257,-0.17261,-1.3282,-0.071555,-0.2172,0.17841,0.39934,-0.41721
-0.22676,-0.053642,-0.51535,-0.076257,0.5668,-0.029609,-0.2052,0.20641,-0.13696,-0.12634,-0.1821,-1.3076,-0.080841,-0.21071,0.1761,0.34812,-0.44114
-0.14992,-0.016557,-0.42839,-0.13894,0.6542,-0.014753,-0.19342,0.21001,-0.1406,-0.13231,-0.23927,-1.2295,-0.092515,-0.20323,0.17341,0.29496,-0.45092
-0.051602,0.044059,-0.52474,-0.16215,0.67248,-0.0010897,-0.18272,0.21289,-0.14183,-0.14177,-0.33451,-1.1937,-0.12522,-0.19526,0.17064,0.25524,-0.4225
-0.064655,0.10705,-0.097646,-0.14595,0.63943,0.037564,-0.17313,0.21412,-0.14002,-0.15147,-0.4224,-0.6723,-0.15278,-0.18707,0.16871,0.25563,-0.43717
-0.07013,0.15889,-0.1348,-0.097463,0.61124,0.058781,-0.16435,0.21231,-0.13574,-0.15916,-0.47554,-0.29928,-0.15792,-0.17863,0.16791,0.31127,-0.4152
-0.070151,0.19333,-0.13734,-0.043219,0.61111,0.040573,-0.1565,0.20739,-0.13078,-0.16528,-0.53348,-0.23692,-0.14738,-0.16994,0.16749,0.4202,-0.41581
-0.07942,0.22256,-0.15537,-0.018683,0.61203,0.033604,-0.14969,0.20385,-0.12674,-0.17122,-0.65542,0.38067,-0.11867,-0.16115,0.16564,0.55619,-0.40172
-0.061521,0.22767,-0.15874,-0.0055728,0.6105,0.03817,-0.14358,0.20936,-0.12399,-0.17686,-0.82925,-0.071224,-0.11092,-0.15263,0.1607,0.6922,-0.38026
-0.066002,0.2247,-0.11237,0.014591,0.65535,0.074545,-0.1378,0.22623,-0.12138,-0.18176,-0.99401,-0.38598,-0.14044,-0.14496,0.15171,0.81218,-0.31179
-0.085276,0.23778,0.040376,0.010854,0.76301,0.13896,-0.1317,0.25343,-0.11678,-0.18854,-1.1102,0.33327,-0.15758,-0.1388,0.13955,0.90959,-0.28661
-0.076499,0.25168,0.069069,-0.018632,0.97401,0.19154,-0.12463,0.28535,-0.10924,-0.1912,-1.1779,0.67455,-0.12681,-0.1348,0.12628,0.99526,-0.25498
