-0.7989,-0.7989,-0.7989,-0.7989,-0.79899,-0.79894,-0.79891,-0.79891,-0.79891,-0.79892,-0.13288,-0.79744,-0.79889,-0.7989,-0.7989,-0.79891,-0.80051
-0.78488,-0.78487,-0.78487,-0.78487,-0.78482,-0.78485,-0.78487,-0.78487,-0.78487,-0.78487,-0.235,-0.7859,-0.78488,-0.78487,-0.78488,-0.78487,-0.78371
-0.79346,-0.79347,-0.79346,-0.79346,-0.79349,-0.79349,-0.79346,-0.79346,-0.79349,-0.79346,-0.29265,-0.79285,-0.79346,-0.79366,-0.79346,-0.79346,-0.79437
-0.78854,-0.78852,-0.78854,-0.78854,-0.78853,-0.78854,-0.78854,-0.78854,-0.78844,-0.78855,-0.34564,-0.78885,-0.78854,-0.78813,-0.78854,-0.78854,-0.78782
-0.79107,-0.79109,-0.79107,-0.79107,-0.79107,-0.79107,-0.79107,-0.79107,-0.79123,-0.79115,-0.37853,-0.79096,-0.79107,-0.79184,-0.79107,-0.79107,-0.79164
-0.79,-0.78997,-0.79,-0.79,-0.79,-0.78999,-0.79,-0.79,-0.79003,-0.79002,-0.39294,-0.79,-0.79,-0.78868,-0.79,-0.79,-0.78956
-0.79,-0.79003,-0.78999,-0.78999,-0.79,-0.78999,-0.79,-0.79,-0.79011,-0.79015,-0.39205,-0.7901,-0.79,-0.79213,-0.79,-0.79,-0.79043
-0.79,-0.78997,-0.79001,-0.79001,-0.79,-0.78999,-0.79,-0.79,-0.79039,-0.7899,-0.39331,-0.78999,-0.79,-0.78667,-0.79,-0.79,-0.78989
-0.79,-0.79003,-0.78999,-0.78999,-0.79,-0.79,-0.79,-0.79,-0.78604,-0.79033,-0.35638,-0.79003,-0.79,-0.79519,-0.79,-0.79,-0.79016
-0.79,-0.78998,-0.79001,-0.79001,-0.79,-0.79002,-0.79,-0.79,-0.70193,-0.78969,-0.37454,-0.79,-0.79,-0.78154,-0.79,-0.79,-0.78984
-0.79,-0.79002,-0.79,-0.79,-0.79,-0.79001,-0.79,-0.79,-0.73604,-0.79058,-0.4199,-0.79005,-0.79,-0.80611,-0.79,-0.79,-0.79016
-0.79,-0.78999,-0.79,-0.79,-0.79,-0.79,-0.79,-0.79,-0.79597,-0.78928,-0.39621,-0.79001,-0.79,-0.69417,-0.79,-0.79,-0.78984
-0.79,-0.79,-0.79,-0.79,-0.79,-0.78999,-0.79,-0.79,-0.783,-0.79044,-0.47535,-0.79015,-0.79,-0.66634,-0.79,-0.79,-0.79016
-0.79,-0.79,-0.79,-0.79,-0.79,-0.78999,-0.79,-0.79,-0.80236,-0.72132,-0.63171,-0.78998,-0.79,-0.79692,-0.79,-0.79,-0.78984
-0.79,-0.78999,-0.79,-0.79,-0.79,-0.78999,-0.79,-0.79,-0.73581,-0.6548,-0.73926,-0.79032,-0.79,-0.78432,-0.79,-0.79,-0.79016
-0.79,-0.79002,-0.79,-0.79,-0.79,-0.79,-0.79,-0.79,-0.4481,-0.61623,-0.79963,-0.78996,-0.79,-0.79376,-0.79,-0.79,-0.78983
-0.79,-0.78997,-0.79,-0.79,-0.79,-0.79001,-0.79,-0.79,-0.54144,-0.60178,-0.78513,-0.79051,-0.79,-0.78756,-0.79,-0.79,-0.79016
-0.79,-0.79003,-0.79,-0.79,-0.79,-0.79001,-0.79,-0.79,-0.62483,-0.60819,-0.79325,-0.78965,-0.79,-0.79154,-0.79,-0.79,-0.78983
-0.79,-0.78997,-0.79,-0.79,-0.79,-0.79,-0.79,-0.79,-0.64278,-0.55959,-0.78811,-0.79134,-0.79,-0.78908,-0.79,-0.79,-0.79016
-0.79,-0.79003,-0.79,-0.79,-0.79,-0.78999,-0.79,-0.79,-0.68265,-0.57341,-0.79145,-0.7801,-0.79,-0.7905,-0.79,-0.79,-0.78983
-0.79,-0.78997,-0.79,-0.79,-0.79,-0.78999,-0.79,-0.79,-0.71245,-0.66401,-0.78932,-0.72677,-0.79,-0.78976,-0.79,-0.79,-0.79016
-0.79,-0.79002,-0.79,-0.79,-0.79,-0.78999,-0.79,-0.79,-0.76073,-0.67034,-0.7906,-0.66078,-0.79,-0.79008,-0.79,-0.79,-0.78983
-0.79,-0.78999,-0.79,-0.79,-0.79,-0.79,-0.79,-0.79,-0.71855,-0.43892,-0.7899,-0.57755,-0.79,-0.79005,-0.79,-0.79,-0.79016
-0.79,-0.79,-0.79,-0.79,-0.79,-0.79001,-0.79,-0.79,-0.55088,-0.23638,-0.79015,-0.51596,-0.79,-0.79,-0.79,-0.79,-0.78983
-0.79,-0.79,-0.79,-0.79,-0.79,-0.79001,-0.79,-0.79,-0.52279,-0.2168,-0.79003,-0.41811,-0.79,-0.79,-0.79,-0.79,-0.79016
-0.79,-0.78999,-0.79,-0.79,-0.79,-0.79,-0.79,-0.79,-0.47366,-0.18424,-0.79008,-0.23578,-0.79,-0.79,-0.79,-0.79,-0.78983
-0.79,-0.79002,-0.79,-0.79,-0.79,-0.78999,-0.79,-0.79,-0.37792,-0.15954,-0.79006,-0.2304,-0.79,-0.79002,-0.79,-0.79,-0.79016
-0.79,-0.78998,-0.79001,-0.79001,-0.79,-0.78999,-0.79,-0.79,-0.28535,-0.23343,-0.79041,-0.2946,-0.79,-0.78999,-0.79,-0.79,-0.78984
-0.79,-0.79003,-0.78999,-0.78999,-0.79,-0.78999,-0.79,-0.79,-0.30795,-0.33941,-0.7896,-0.31307,-0.79,-0.79004,-0.79,-0.79,-0.79016
-0.79,-0.78998,-0.79001,-0.79001,-0.79,-0.79,-0.79,-0.79,-0.43604,-0.40373,-0.79105,-0.23467,-0.79,-0.78996,-0.79,-0.79,-0.78984
-0.79,-0.79001,-0.78999,-0.78999,-0.79,-0.79001,-0.79,-0.79,-0.58024,-0.47477,-0.78847,-0.27546,-0.79,-0.7901,-0.79,-0.79,-0.79016
-0.79,-0.79001,-0.79,-0.79,-0.79,-0.79001,-0.79,-0.79,-0.79218,-0.53155,-0.79259,-0.33017,-0.79,-0.78982,-0.79,-0.79,-0.78984
