-0.75084,-0.75558,-0.42151,-0.42151,-0.75561
-0.82083,-0.81132,-0.4042,-0.4042,-0.81128
-0.73665,-0.7768,-0.31775,-0.31775,-0.77682
-0.51449,-0.7989,-0.37587,-0.37587,-0.7989
-0.52267,-0.78489,-0.52266,-0.52266,-0.78488
-0.5343,-0.79345,-0.78446,-0.78446,-0.79347
-0.59822,-0.78854,-0.78929,-0.78929,-0.78864
-0.54915,-0.79108,-0.79111,-0.79111,-0.79094
-0.56176,-0.78999,-0.78984,-0.78984,-0.79024
-0.63522,-0.79,-0.79021,-0.79021,-0.78968
-0.73783,-0.79001,-0.79005,-0.79005,-0.79054
-0.78079,-0.78999,-0.79041,-0.79041,-0.78925
-0.78798,-0.79,-0.78953,-0.78953,-0.79168
-0.7906,-0.79001,-0.79135,-0.79135,-0.78757
-0.79024,-0.78999,-0.78804,-0.78804,-0.79472
-0.7893,-0.79,-0.79338,-0.79338,-0.73039
-0.79165,-0.79001,-0.7847,-0.7847,-0.67141
-0.78742,-0.78999,-0.79828,-0.79828,-0.74013
-0.79433,-0.79,-0.7766,-0.7766,-0.7655
-0.78312,-0.79001,-0.81487,-0.81487,-0.7086
-0.80321,-0.78998,-0.6822,-0.6822,-0.75047
-0.70881,-0.79001,-0.65068,-0.65068,-0.57651
-0.75902,-0.79001,-0.81463,-0.81463,-0.25174
-0.80097,-0.78998,-0.77666,-0.77666,-0.30311
-0.78386,-0.79001,-0.79827,-0.79827,-0.32962
-0.79383,-0.79001,-0.78472,-0.78472,-0.39191
-0.78754,-0.78998,-0.79335,-0.79335,-0.4379
-0.79156,-0.79001,-0.78795,-0.78795,-0.47855
-0.78905,-0.79001,-0.79118,-0.79118,-0.51437
-0.79054,-0.78998,-0.78938,-0.78938,-0.56714
-0.78973,-0.79001,-0.79026,-0.79026,-0.61951
-0.79011,-0.79001,-0.79001,-0.79001,-0.66064
-0.79,-0.78998,-0.78998,-0.78998,-0.64628
-0.79,-0.79001,-0.79001,-0.79001,-0.60778
-0.79,-0.79,-0.79,-0.79,-0.57397
-0.79,-0.78998,-0.78999,-0.78999,-0.5584
-0.79,-0.79001,-0.79001,-0.79001,-0.54009
-0.79,-0.79,-0.79,-0.79,-0.53154
-0.79,-0.78997,-0.78999,-0.78999,-0.53962
-0.79,-0.79,-0.79001,-0.79001,-0.54567
-0.79,-0.78999,-0.79,-0.79,-0.53086
-0.79,-0.78998,-0.78999,-0.78999,-0.50865
-0.79,-0.79001,-0.79001,-0.79001,-0.49555
-0.79,-0.78999,-0.79,-0.79,-0.48617
-0.79,-0.78999,-0.78999,-0.78999,-0.47358
-0.79107,-0.79107,-0.79108,-0.79108,-0.46496
-0.78854,-0.78855,-0.78856,-0.78856,-0.46511
-0.79347,-0.79341,-0.79341,-0.79341,-0.47056
-0.78486,-0.78494,-0.78494,-0.78494,-0.47259
-0.79893,-0.7988,-0.79881,-0.79881,-0.47798
-0.77678,-0.77691,-0.77694,-0.77694,-0.45398
-0.81135,-0.81106,-0.81109,-0.81109,-0.42499
