-0.061985,0.18972,0.26295,0.26289,-0.27132
-0.10892,0.20663,0.28593,0.28593,-0.31911
-0.08833,0.21647,0.2993,0.29932,-0.31077
-0.09652,0.21634,0.31957,0.31958,-0.32333
-0.11012,0.2119,0.32902,0.32906,-0.31213
-0.14561,0.21614,0.33679,0.33684,-0.31169
-0.14793,0.23138,0.34568,0.34568,-0.30418
-0.088905,0.25313,0.34812,0.34812,-0.29534
-0.031373,0.281,0.34187,0.34187,-0.28155
-0.052151,0.30879,0.33262,0.33262,-0.26636
-0.072995,0.33056,0.3236,0.32359,-0.23955
-0.075503,0.3429,0.31687,0.31687,-0.19724
-0.078864,0.34234,0.31038,0.31038,-0.15051
-0.059702,0.33247,0.29782,0.29782,-0.10648
-0.078023,0.32052,0.27682,0.27681,-0.063922
-0.088756,0.31117,0.25309,0.25309,-0.019458
-0.07556,0.30343,0.22634,0.22634,0.026493
-0.083066,0.2971,0.19699,0.19699,0.080676
-0.10202,0.29079,0.16831,0.16831,0.14744
-0.11417,0.28024,0.14073,0.14073,0.21805
-0.1631,0.26967,0.11591,0.11591,0.28167
-0.22129,0.26474,0.096002,0.096002,0.32183
-0.25761,0.26491,0.082277,0.082278,0.342
-0.26313,0.26318,0.075192,0.075192,0.3634
-0.26862,0.25451,0.07647,0.07647,0.37092
-0.28636,0.24599,0.082535,0.082535,0.36179
-0.29494,0.23784,0.088511,0.088511,0.35567
-0.29177,0.22755,0.094924,0.094924,0.35649
-0.27322,0.21859,0.10676,0.10677,0.35148
-0.25524,0.2133,0.13115,0.13116,0.3385
-0.1935,0.20456,0.16392,0.16392,0.31351
-0.11175,0.18408,0.19692,0.19692,0.2827
-0.050118,0.17219,0.23436,0.23438,0.26142
-0.045649,0.15462,0.27077,0.27077,0.24974
-0.077978,0.13974,0.29313,0.29313,0.24477
-0.10698,0.13802,0.29913,0.29913,0.23935
-0.1371,0.15541,0.28666,0.28665,0.23831
-0.14919,0.18127,0.24804,0.24803,0.24203
-0.14012,0.18562,0.1969,0.1969,0.24581
-0.10669,0.19145,0.15928,0.15929,0.24998
-0.11607,0.19715,0.13393,0.13393,0.2551
-0.16278,0.19843,0.10455,0.10455,0.25692
-0.17309,0.19649,0.082027,0.082028,0.25834
-0.18888,0.19889,0.069693,0.069683,0.25933
-0.2187,0.20471,0.052891,0.052887,0.25884
-0.22071,0.20405,0.034012,0.034008,0.26007
-0.22212,0.19458,0.016326,0.01634,0.25909
-0.26224,0.18328,0.0016568,0.0016453,0.25941
-0.29494,0.17518,-0.0023181,-0.0022944,0.25861
-0.31552,0.16739,-0.015056,-0.015097,0.26393
-0.3176,0.15517,-0.023958,-0.023899,0.25709
-0.33991,0.13519,-0.05218,-0.052438,0.26732
