0.077261,-0.28676,-0.005569,-0.28766,-0.066951,-0.72111,-0.23493,0.070657,0.11713,-0.094624,-0.055937,-0.1034,0.0023971,0.50615,-0.24526,-0.11606,0.20677
0.10034,-0.28034,-0.0026591,-0.28648,-0.0766,-0.74664,-0.25351,0.082535,0.13157,-0.10384,-0.058752,-0.090997,0.026259,0.5617,-0.26453,-0.116,0.22258
0.10242,-0.23595,-0.0014898,-0.25759,-0.082479,-0.68616,-0.24461,0.08893,0.1325,-0.10267,-0.054289,-0.070391,0.054846,0.54804,-0.25294,-0.10057,0.213
0.10174,-0.22348,0.0013884,-0.25583,-0.092735,-0.69309,-0.2544,0.10135,0.14004,-0.10893,-0.053174,-0.054378,0.077467,0.55397,-0.25781,-0.095286,0.22065
0.10482,-0.19711,0.0018738,-0.23492,-0.098391,-0.67163,-0.25394,0.11027,0.13945,-0.11203,-0.048735,-0.015066,0.09147,0.52996,-0.24962,-0.084545,0.2157
0.12795,-0.17876,0.0032041,-0.22618,-0.094525,-0.67958,-0.26154,0.11992,0.13947,-0.11752,-0.047159,-0.0298,0.089142,0.51808,-0.24763,-0.078277,0.21976
0.1342,-0.15023,0.0061645,-0.21625,-0.074486,-0.67437,-0.26555,0.12693,0.13557,-0.11833,-0.04621,-0.022027,0.084043,0.49061,-0.24079,-0.071082,0.21792
0.13247,-0.12604,0.0069928,-0.20921,-0.047101,-0.67837,-0.27211,0.13338,0.13213,-0.1181,-0.047743,0.028826,0.085596,0.4661,-0.23637,-0.066395,0.21796
0.13091,-0.10307,0.0097207,-0.1991,-0.015525,-0.67712,-0.27747,0.13878,0.12848,-0.11905,-0.050998,0.093164,0.088661,0.44112,-0.23091,-0.059943,0.21849
0.1245,-0.082962,0.0088804,-0.19319,0.008545,-0.67762,-0.28287,0.14396,0.12518,-0.12242,-0.055614,0.10995,0.086095,0.41701,-0.22489,-0.051049,0.21829
0.11835,-0.071667,0.012463,-0.18631,0.018664,-0.67924,-0.28787,0.14862,0.12076,-0.12536,-0.05875,0.062583,0.07925,0.39357,-0.21653,-0.040068,0.21337
0.12171,-0.07236,0.012589,-0.17603,0.023776,-0.68094,-0.29244,0.15192,0.11444,-0.12526,-0.057259,0.066889,0.07267,0.37097,-0.20471,-0.028224,0.20984
0.11738,-0.075631,0.010356,-0.17288,0.026607,-0.68118,-0.29668,0.15322,0.10644,-0.12228,-0.05153,0.11592,0.068953,0.35108,-0.18931,-0.015827,0.21871
0.11125,-0.074394,0.0037267,-0.17792,0.022741,-0.67925,-0.30062,0.15266,0.098228,-0.11889,-0.046397,0.16689,0.065399,0.33371,-0.17209,-0.0012248,0.21985
0.097232,-0.071146,0.0053556,-0.17938,0.013909,-0.67778,-0.30425,0.15118,0.090885,-0.11669,-0.045766,0.18076,0.064814,0.31795,-0.15563,0.017117,0.21914
0.0963,-0.067167,0.0066583,-0.17635,0.0050628,-0.68049,-0.30755,0.14972,0.084697,-0.11522,-0.048352,0.12315,0.066035,0.30197,-0.143,0.038325,0.21933
0.092215,-0.062944,0.013469,-0.17176,-0.0068158,-0.68454,-0.31056,0.14901,0.079076,-0.11441,-0.050023,0.07054,0.06506,0.28358,-0.13519,0.059401,0.22003
0.10829,-0.058261,0.011529,-0.15999,-0.026109,-0.68399,-0.31329,0.14951,0.073295,-0.11527,-0.048136,0.063504,0.061535,0.26312,-0.13202,0.078111,0.21872
0.11295,-0.054057,0.00614,-0.1428,-0.045115,-0.67847,-0.3158,0.15119,0.067248,-0.11838,-0.044261,0.10058,0.055697,0.24146,-0.13158,0.096658,0.21377
0.10701,-0.050204,0.0092103,-0.12844,-0.0666,-0.67236,-0.31811,0.15359,0.061527,-0.12252,-0.043237,0.15,0.052341,0.21939,-0.13245,0.11707,0.21095
0.10422,-0.047217,0.0070859,-0.11125,-0.098036,-0.66761,-0.32032,0.15609,0.057094,-0.12556,-0.046426,0.13696,0.053162,0.19764,-0.13335,0.13046,0.21724
0.11513,-0.047184,0.011898,-0.087575,-0.13469,-0.66334,-0.3225,0.15881,0.054499,-0.12566,-0.049468,0.097299,0.055953,0.17601,-0.13414,0.13355,0.22093
0.11449,-0.047583,0.0069908,-0.056608,-0.16953,-0.66087,-0.32473,0.16274,0.053649,-0.12359,-0.048971,0.1675,0.056455,0.15458,-0.13487,0.12645,0.219
0.099418,-0.04446,0.00083552,-0.02146,-0.19117,-0.65896,-0.32713,0.16892,0.053867,-0.12318,-0.045709,0.34303,0.052912,0.13354,-0.13568,0.10682,0.21407
0.094936,-0.038672,0.0063036,0.0062531,-0.19149,-0.65569,-0.32987,0.17747,0.054336,-0.1263,-0.043676,0.5348,0.046976,0.11309,-0.13648,0.08584,0.21966
0.085749,-0.031099,-0.001566,0.0196,-0.17744,-0.65242,-0.33302,0.18744,0.054533,-0.13088,-0.046361,0.6107,0.040761,0.093002,-0.13632,0.073999,0.2207
0.08571,-0.022377,0.0026416,0.017077,-0.16591,-0.64982,-0.33648,0.19733,0.054508,-0.13436,-0.05161,0.58362,0.033861,0.072819,-0.13346,0.071288,0.21173
0.086348,-0.013393,0.0050532,0.0016953,-0.17035,-0.64685,-0.34008,0.20605,0.05481,-0.13574,-0.052712,0.57904,0.025223,0.052113,-0.12685,0.077957,0.20556
0.084539,-0.0060468,0.0051669,-0.018778,-0.18201,-0.64226,-0.34365,0.21292,0.05592,-0.13649,-0.04752,0.59449,0.019129,0.030848,-0.11601,0.091614,0.19766
0.084438,0.0018939,0.0065699,-0.033853,-0.18441,-0.63838,-0.34703,0.21758,0.057746,-0.13925,-0.042599,0.63417,0.017009,0.0093382,-0.10275,0.10768,0.19122
