0.27489,-0.070034,0.075468,0.075468,-0.44525
0.20574,-0.083739,0.12514,0.12514,-0.52487
0.26765,-0.089539,0.14081,0.14081,-0.55385
0.51096,-0.077146,-0.04075,-0.04075,-0.5861
0.93557,-0.048378,0.5849,0.5849,-0.60233
1.045,-0.015363,1.2775,1.2775,-0.60791
1.3837,0.041024,1.3107,1.3107,-0.59152
0.79126,0.11374,1.2406,1.2406,-0.57082
0.49655,0.18449,1.206,1.206,-0.54577
0.34387,0.23632,1.1384,1.1384,-0.5001
0.16132,0.26422,1.0264,1.0264,-0.39947
0.056882,0.27054,0.93132,0.93132,-0.35592
-0.11991,0.26458,0.82634,0.82634,-0.31762
-0.11344,0.24723,0.68641,0.68641,-0.2669
-0.028676,0.21348,0.6491,0.6491,-0.26746
0.050292,0.16096,0.72284,0.72284,-0.36551
0.032903,0.10377,0.79741,0.79741,-0.42405
0.022574,0.071726,0.85969,0.85969,-1.1265
0.031347,0.066092,0.94973,0.94973,-1.486
0.066598,0.063839,0.92218,0.92218,-1.4333
0.070583,0.055263,0.57568,0.57568,-1.467
-0.16593,0.04597,0.28989,0.28989,-1.3166
-0.11275,0.041939,0.55264,0.55264,-0.15641
0.22695,0.045046,1.0041,1.0041,0.31607
0.18095,0.052652,1.0819,1.0819,0.10573
0.16648,0.054268,1.0768,1.0768,0.10918
0.22188,0.041938,1.1127,1.1127,0.11043
0.3,0.024109,1.1799,1.1799,0.21122
0.33927,-0.0011644,1.2242,1.2242,0.25297
0.40346,-0.037474,1.1715,1.1715,0.23076
0.54546,-0.11251,1.0593,1.0593,0.13626
0.5386,-0.11966,0.93421,0.93421,0.057766
0.4382,-0.026824,0.75245,0.75245,0.062082
0.41134,-0.039669,0.47998,0.47998,0.14205
0.32724,0.034841,0.26726,0.26726,0.14279
0.20923,0.13085,0.1414,0.1414,0.041886
0.10503,0.036922,0.043441,0.043441,0.028347
0.096138,-0.0039456,-0.0049315,-0.0049315,0.020399
0.098479,0.035725,0.47131,0.47131,0.0059152
0.092688,0.10344,1.203,1.203,0.024185
0.085688,-0.020139,1.4245,1.4245,0.055412
0.10384,-0.085794,1.4508,1.4508,0.089284
0.11623,-0.081257,1.4496,1.4496,0.10535
0.12637,-0.11388,1.4507,1.4507,0.11017
0.13597,-0.1194,1.4502,1.4502,0.1157
0.14318,-0.14764,1.4524,1.4524,0.11826
0.15311,-0.13694,1.4479,1.4479,0.11813
0.168,-0.018913,1.4567,1.4567,0.12216
0.16938,0.058433,1.4412,1.4412,0.10876
0.1707,0.04933,1.4663,1.4662,0.065638
0.11294,0.04289,1.426,1.4261,0.088188
0.10532,0.0050584,1.4887,1.4887,0.03164
