9.70E-06,-3.48E-08,0.22329,0.22329,-9.49E-09
-1.77E-05,-1.11E-06,0.2492,0.2492,-1.01E-08
6.95E-05,-2.22E-06,0.25653,0.25653,-9.73E-09
0.00013814,-5.84E-06,0.2833,0.2833,-1.01E-08
4.88E-05,-1.26E-05,0.30375,0.30375,-9.88E-09
4.97E-05,-1.56E-05,0.32823,0.32823,-1.00E-08
-9.81E-06,-2.52E-05,0.35007,0.35007,-2.17E-08
5.95E-05,-2.49E-05,0.38872,0.38872,-6.42E-08
0.00017902,-3.44E-05,0.43778,0.43778,7.70E-08
0.00016003,-3.63E-05,0.48739,0.48739,-1.72E-07
4.53E-05,0.0001877,0.52811,0.52811,2.62E-07
2.34E-05,0.0020911,0.55283,0.55283,-4.39E-07
2.98E-06,0.0059614,0.56232,0.56232,-2.15E-06
-8.63E-07,0.014449,0.56261,0.56261,-1.96E-05
4.25E-07,0.029767,0.55672,0.55672,2.76E-06
-3.20E-07,0.046354,0.54144,0.54144,-5.47E-05
1.74E-07,0.062841,0.51995,0.51995,5.70E-05
-1.27E-07,0.078432,0.5016,0.5016,-3.27E-05
2.09E-09,0.090164,0.49222,0.49222,8.82E-05
-1.19E-07,0.097735,0.49047,0.49047,-0.00019871
-7.54E-09,0.093678,0.49469,0.49469,0.00022159
-2.58E-08,0.073463,0.50072,0.50072,-0.00040535
-9.87E-09,0.042021,0.50035,0.50035,0.0096505
-9.91E-09,0.013072,0.49554,0.49554,0.028617
-9.93E-09,0.0011053,0.49582,0.49582,0.041087
-9.94E-09,-0.00018394,0.50658,0.50658,0.062498
-9.94E-09,6.50E-05,0.5332,0.5332,0.079202
-9.93E-09,-0.00026944,0.575,0.575,0.081589
-9.92E-09,0.00020569,0.62485,0.62485,0.084487
-9.91E-09,0.00015028,0.67886,0.67886,0.096023
-9.87E-09,0.022251,0.72745,0.72745,0.11173
-9.83E-09,0.061912,0.76435,0.76435,0.10888
-9.78E-09,0.080035,0.79507,0.79507,0.074967
-9.77E-09,0.096307,0.8246,0.8246,0.03329
-9.83E-09,0.12442,0.84985,0.84985,0.0043526
-9.87E-09,0.15077,0.86673,0.86673,-0.00035678
-9.90E-09,0.14749,0.87522,0.87521,9.96E-05
-9.91E-09,0.14301,0.87188,0.87188,-7.87E-05
-9.91E-09,0.15075,0.83399,0.83399,1.69E-05
-9.89E-09,0.15312,0.74067,0.74067,-5.86E-05
-9.90E-09,0.15556,0.61478,0.61479,-1.72E-05
-9.92E-09,0.16132,0.50424,0.50424,-5.19E-05
-9.93E-09,0.16782,0.42805,0.42805,-2.24E-05
-9.93E-09,0.1704,0.39182,0.39182,-1.96E-05
-9.94E-09,0.17143,0.39602,0.39602,-2.18E-07
-9.96E-09,0.17994,0.41432,0.4143,-4.27E-08
-9.92E-09,0.19614,0.42527,0.4253,3.00E-07
-9.99E-09,0.20933,0.42515,0.42508,1.31E-06
-9.89E-09,0.20486,0.41204,0.41216,4.85E-07
-1.01E-08,0.20309,0.4076,0.40742,1.09E-07
-9.79E-09,0.2025,0.38762,0.38791,-1.72E-07
-1.02E-08,0.20125,0.37751,0.37823,1.35E-06
