0.04257,-0.19588,0.016198,-0.064044,0.032739,0.0034657,0.0078944,-0.39497,-0.73836,0.010092,-0.062168,-0.06938,-0.52672,-0.098611,-0.44354,-0.010552,0.056593
0.036707,-0.18732,-0.022474,-0.10129,0.030046,0.0082646,-0.0088709,-0.3083,-0.51433,0.06741,0.06089,-0.058042,-0.51638,-0.10311,-0.40783,0.013877,0.02832
0.041196,-0.14967,-0.086927,-0.09825,0.028431,0.013268,-0.023296,-0.23604,-0.47841,0.1123,-0.069277,-0.054395,-0.44115,-0.12427,-0.28432,0.032281,0.056897
0.046313,-0.11138,-0.14629,-0.07311,0.026434,0.02132,-0.039518,-0.15394,-0.45703,0.12002,-0.18541,-0.050806,-0.32624,-0.13971,-0.19633,0.042623,0.044332
0.054822,-0.080526,-0.14762,-0.0568,0.025141,0.03279,-0.052731,-0.076852,-0.47373,0.12121,-0.27953,-0.058342,-0.20138,-0.13636,-0.18388,0.051656,0.061617
0.060454,-0.055819,-0.13567,-0.049755,0.023964,0.047096,-0.045735,-0.023143,-0.63639,0.084863,-0.31199,-0.075689,-0.069706,-0.11756,-0.20658,0.063731,0.091747
0.058296,-0.04048,-0.099572,-0.051927,0.023112,0.061504,-0.010692,-0.010462,-0.86792,-0.35947,-0.089698,-0.10143,0.11597,-0.08426,-0.20298,0.071395,0.10077
0.054262,-0.030772,-0.060829,-0.064726,0.022456,0.073193,0.035405,-0.032169,-1.193,-0.64387,0.041448,-0.12552,0.31275,-0.047538,-0.15383,0.069597,0.093654
0.04676,-0.020305,-0.038797,-0.088259,0.021795,0.080926,0.067421,-0.053074,-1.374,-0.73952,0.05733,-0.14564,0.28666,0.025322,-0.10619,0.053959,0.10873
0.031052,-0.0088228,-0.026733,-0.11111,0.021012,0.088794,0.078839,-0.044726,-1.3949,-0.76931,0.25907,-0.16025,0.19283,0.049946,-0.10224,0.010058,0.098022
0.0075623,-0.0028147,-0.014486,-0.11602,0.020118,0.10257,0.079348,-0.016797,-1.4598,-0.75807,0.24824,-0.13528,0.13922,0.021901,-0.12197,-0.058489,0.034062
-0.0088373,-0.0029104,0.0090031,-0.10242,0.019236,0.1285,0.076938,0.0077853,-1.4436,-0.69686,0.11953,-0.077464,0.097582,-0.047642,-0.1088,-0.10812,-0.027303
-0.012593,-0.0061939,0.026997,-0.065483,0.018549,0.16301,0.073856,0.021812,-1.4567,-0.64112,0.030518,-0.038921,0.062085,-0.43982,-0.052718,-0.10266,-0.0705
-0.016441,-0.0082762,0.024974,-0.012004,0.018236,0.19807,0.069585,0.024485,-1.4454,-0.64933,-0.12838,-0.039867,0.031316,-0.52485,0.013441,-0.06668,-0.10543
-0.01682,-0.0063775,0.0088657,0.032292,0.01838,0.21541,0.06363,0.024717,-1.4324,-0.64369,-0.30387,-0.059563,0.0089725,-0.43253,0.045418,-0.036144,-0.13532
-0.002231,-0.004225,-0.0022179,0.037273,0.018841,0.21381,0.058395,0.027246,-0.7413,-0.59172,-0.37366,-0.058118,-0.015788,-0.39347,0.055326,-0.013149,-0.16149
0.01905,-0.005196,-0.005314,0.0040541,0.019292,0.19945,0.055252,0.030503,-0.44854,-0.41419,-0.3083,-0.036853,-0.029832,-0.36588,0.073404,0.010719,-0.18714
0.032393,-0.0078577,-0.006014,-0.021952,0.019345,0.18719,0.053185,0.034041,-0.32305,-0.46553,-0.25301,0.01408,-0.029361,-0.32491,0.10239,0.053934,-0.19218
0.042649,-0.011619,-0.022313,-0.037502,0.018511,0.18112,0.051326,0.036818,-0.23769,-0.49594,-0.20051,0.12858,-0.029549,-0.28365,0.12298,0.10248,-0.18904
0.057891,-0.014493,-0.048367,-0.07122,0.016513,0.17315,0.049074,0.034542,-0.25069,-0.7696,-0.14452,0.29104,-0.046929,-0.25382,0.12946,0.11438,-0.17899
